CommentID,AnswerID,CommenterID,CommentDate,CommentTextLen,Reputation,CommentAge,IsAccepted,CommentTextProc,CommentScore,Sentiment,Label,Group,IsUseful,IsUsefulSum,AnswerDate,ByAsker,ByAnswerer,ByOtherAnswerer,ByCommenter,ByOutsider,AnswererID,QuestionID,AskerID,ByInsider
36699700,23846472,3668920,2014-05-24 17:51:08,93,5,0.117719907407407,FALSE,perfect thank learn lot also solv problem realli thank,0,0.8313,1,1,0,0,2014-05-24 15:01:37,1,0,0,0,0,760389,23829650,3668920,1
46268346,23871755,2859764,2015-03-12 13:55:23,173,1745,290.001608796296,FALSE,thank <CALL> tri get time super busi schedul know need learn quick mosaic layout help mani way learn,2,0.91,1,1,0,0,2014-05-26 13:53:04,1,0,0,0,0,1718377,23760275,2859764,1
36791164,23894568,1097977,2014-05-27 17:46:33,79,361,0.0496180555555556,TRUE,predict still wrong not howev understand whi,0,-0.561,14,5,1,1,2014-05-27 16:35:06,1,0,0,0,0,400654,23894232,1097977,1
36791164,23894568,1097977,2014-05-27 17:46:33,190,361,0.0496180555555556,TRUE,probabl ask lot but origin question understand suggest well pare down lot actual context but save bloat,0,0.8047,20,7,0,1,2014-05-27 16:35:06,1,0,0,0,0,400654,23894232,1097977,1
36904895,23956366,1501979,2014-05-30 14:01:09,17,1885,0.00173611111111111,TRUE,beat,0,0.2263,1,1,0,0,2014-05-30 13:58:39,0,0,0,1,0,848164,23956234,2542310,1
36906354,23956366,848164,2014-05-30 14:36:47,42,72430,0.0264814814814815,TRUE,<CALL> what mean aspx page ?,0,0,14,5,1,1,2014-05-30 13:58:39,0,1,0,0,0,848164,23956234,2542310,1
36906354,23956366,848164,2014-05-30 14:36:47,135,72430,0.0264814814814815,TRUE,work <URL> basic debug page which beyond scope question,0,0,17,6,1,1,2014-05-30 13:58:39,0,1,0,0,0,848164,23956234,2542310,1
36906354,23956366,848164,2014-05-30 14:36:47,185,72430,0.0264814814814815,TRUE,not asp develop not know how script load framework but general java script code execut browser interpret doe not chang anyth,0,0,18,6,1,1,2014-05-30 13:58:39,0,1,0,0,0,848164,23956234,2542310,1
36906354,23956366,848164,2014-05-30 14:36:47,89,72430,0.0264814814814815,TRUE,pleas check <URL>,0,0.3182,19,6,1,1,2014-05-30 13:58:39,0,1,0,0,0,848164,23956234,2542310,1
76687693,23979175,2446071,2017-06-30 19:15:21,68,1362,1125.34211805556,TRUE,work becaus selector may explicit includ well,0,0.2732,3,2,1,1,2014-06-01 11:02:42,0,0,0,0,1,,23978486,2537745,0
76687693,23979175,2446071,2017-06-30 19:15:21,102,1362,1125.34211805556,TRUE,<CALL> worth note segment selector implicit includ code data access,0,0.2263,18,6,1,1,2014-06-01 11:02:42,0,0,0,0,1,,23978486,2537745,0
76687693,23979175,2446071,2017-06-30 19:15:21,88,1362,1125.34211805556,TRUE,onc load code access effect addr <CODE> memori access addr <CODE>,0,0.4404,18,6,1,1,2014-06-01 11:02:42,0,0,0,0,1,,23978486,2537745,0
36974563,23989666,705115,2014-06-02 11:42:49,91,8757,0.161666666666667,FALSE,look setxkbmap sourc <URL>,1,0,19,6,1,1,2014-06-02 07:50:01,0,1,0,0,0,705115,23987993,1197253,1
36981661,23996279,1140485,2014-06-02 14:43:18,196,161,0.0333680555555556,FALSE,<CALL> display enter file storag type field first name char enter display enter prefix length field first name what enter onset,0,0,18,6,1,1,2014-06-02 13:55:15,1,0,0,0,0,2521902,23996024,1140485,1
36987158,23999397,3533270,2014-06-02 17:26:28,61,0,0.0311921296296296,FALSE,creat diagram exist databas automat ?,0,0.2732,14,5,1,1,2014-06-02 16:41:33,1,0,0,0,0,32632,23999358,3533270,1
36987158,23999397,3533270,2014-06-02 17:26:28,99,0,0.0311921296296296,FALSE,abl add tabl diagram but how relat tabl get generat ?,0,0,14,5,1,1,2014-06-02 16:41:33,1,0,0,0,0,32632,23999358,3533270,1
37430420,24002461,14454,2014-06-16 02:09:58,164,6610,13.2488657407407,TRUE,would suggest keep spirit swift remov explicit type declar control <CODE> label <CODE> var control view control <CODE>,0,0.3612,5,3,1,1,2014-06-02 20:11:36,0,0,0,0,1,1070117,24001778,635610,0
37430420,24002461,14454,2014-06-16 02:09:58,72,6610,13.2488657407407,TRUE,one major princip swift seem remov nois,0,0.2023,18,6,1,1,2014-06-02 20:11:36,0,0,0,0,1,1070117,24001778,635610,0
37019637,24006849,2020097,2014-06-03 14:26:46,18,312,0.439282407407407,TRUE,thank tip,0,0.4404,1,1,0,0,2014-06-03 03:54:12,1,0,0,0,0,2020097,24006807,2020097,1
55138394,24006849,546427,2015-11-12 22:34:32,65,2812,527.778009259259,TRUE,need add import also import mobil core servic <CODE>,0,0,5,3,1,1,2014-06-03 03:54:12,0,0,0,0,1,2020097,24006807,2020097,0
37007523,24011008,434910,2014-06-03 09:06:43,91,2589,0.00556712962962963,FALSE,<CALL> check specif item item view bag select condit,0,0,16,6,1,1,2014-06-03 08:58:42,0,1,0,0,0,434910,24009801,3186855,1
37017132,24015971,1266326,2014-06-03 13:24:03,65,379,0.0134027777777778,FALSE,not enough inform answer question,0,0,15,5,1,1,2014-06-03 13:04:45,0,1,0,0,0,1266326,24009051,682998,1
37036848,24023901,2538037,2014-06-03 23:32:21,88,474,0.14712962962963,TRUE,rewrot answer make versatil also test quick work,1,0,20,7,0,0,2014-06-03 20:00:29,0,1,0,0,0,2538037,24022333,875317,1
37063836,24025229,2371569,2014-06-04 15:18:34,43,5,0.74337962962963,FALSE,hello matthew thank suggest,0,0.4404,1,1,0,1,2014-06-03 21:28:06,1,0,0,0,0,3642601,24019902,2371569,1
37063836,24025229,2371569,2014-06-04 15:18:34,143,5,0.74337962962963,FALSE,howev coupl addit question post label edit possibl would abl comment ? thank,0,0.4404,14,5,1,1,2014-06-03 21:28:06,1,0,0,0,0,3642601,24019902,2371569,1
37063836,24025229,2371569,2014-06-04 15:18:34,63,5,0.74337962962963,FALSE,sure avoid use select select futur,0,0.0258,18,6,1,1,2014-06-03 21:28:06,1,0,0,0,0,3642601,24019902,2371569,1
37061983,24040149,1081897,2014-06-04 14:35:47,45,49871,0.00648148148148148,TRUE,intent queri wrong,0,-0.4767,13,4,1,1,2014-06-04 14:26:27,0,1,0,0,0,1081897,24038724,2098021,1
37785433,24040149,2098021,2014-06-26 05:40:38,234,7,21.634849537037,TRUE,thank yes want updat select record vizit count found not possibl one statement use second statement updat use claus page thought best way ?,0,0.8844,18,6,1,1,2014-06-04 14:26:27,1,0,0,0,0,1081897,24038724,2098021,1
42393153,24051955,673923,2014-11-14 04:28:10,52,675,161.976678240741,FALSE,great use extens dictionari,3,0.6588,1,1,0,0,2014-06-05 05:01:45,0,0,0,0,1,64633,24051904,6044,0
37096614,24058315,3710312,2014-06-05 11:30:56,32,7,0.0254282407407407,FALSE,well theori german,0,0.7096,20,7,0,0,2014-06-05 10:54:19,0,1,0,0,0,3710312,24057849,1296925,1
37126587,24074942,3713800,2014-06-06 06:01:43,26,3,0.0135069444444444,FALSE,yes int noth wacki,0,0.4019,16,6,1,1,2014-06-06 05:42:16,1,0,0,0,0,797940,24074814,3713800,1
37126947,24074942,797940,2014-06-06 06:17:38,82,78,0.0245601851851852,FALSE,see wrong valu debugg someth like printf ?,0,0.2023,15,5,1,1,2014-06-06 05:42:16,0,1,0,0,0,797940,24074814,3713800,1
37126947,24074942,797940,2014-06-06 06:17:38,82,78,0.0245601851851852,FALSE,problem could how see valu not valu,0,0.2732,18,6,1,1,2014-06-06 05:42:16,0,1,0,0,0,797940,24074814,3713800,1
37126947,24074942,797940,2014-06-06 06:17:38,42,78,0.0245601851851852,FALSE,<CALL> pleas see updat answer,0,0.3182,20,7,0,1,2014-06-06 05:42:16,0,1,0,0,0,797940,24074814,3713800,1
37126947,24074942,797940,2014-06-06 06:17:38,177,78,0.0245601851851852,FALSE,would help learn how shrink code code snippet hard guess anyon kind enough give shot end nasti comment downvot,0,0.296,20,7,0,1,2014-06-06 05:42:16,0,1,0,0,0,797940,24074814,3713800,1
37256575,24142750,563088,2014-06-10 14:50:59,125,29533,0.0435763888888889,FALSE,fact cvs data namespac complet irrelev mvvm differ abstract layer top,0,0.2023,18,6,1,1,2014-06-10 13:48:14,0,1,0,0,0,563088,24142185,861858,1
37267925,24149250,281669,2014-06-10 20:02:54,121,7385,0.0294791666666667,FALSE,<CALL> certain optim away condit but still pars whole thing befor could,1,0.4215,18,6,1,1,2014-06-10 19:20:27,0,1,0,0,0,281669,24148835,763029,1
37373495,24196253,2372064,2014-06-13 13:09:01,68,10894,0.500729166666667,FALSE,how set ylim rang rang mat mean rang mat mean gro <CODE>,0,0,16,6,1,1,2014-06-13 01:07:58,0,1,0,0,0,2372064,24194101,3735698,1
37373495,24196253,2372064,2014-06-13 13:09:01,140,10894,0.500729166666667,FALSE,well not believ ylim <CODE> would not effect but perhap sampl data not repres rang observ,0,-0.0258,18,6,1,1,2014-06-13 01:07:58,0,1,0,0,0,2372064,24194101,3735698,1
37430137,24235615,2792531,2014-06-16 01:43:26,182,10739,0.0102546296296296,TRUE,realli not think inout <CODE> onli languag backward compat plenti languag offer pass refer option which essenti what inout <CODE> offer,0,0,16,6,1,1,2014-06-16 01:28:40,0,0,0,1,0,661853,24235584,666818,1
37430137,24235615,2792531,2014-06-16 01:43:26,226,10739,0.0102546296296296,TRUE,offici document recommend use inout <CODE> simpl swap function exampl not singl refer backward compat object ani inout <CODE> section document,0,0.2263,18,6,1,1,2014-06-16 01:28:40,0,0,0,1,0,661853,24235584,666818,1
37464552,24253382,1434217,2014-06-16 23:00:55,128,75,0.00628472222222222,TRUE,what tri someth like what wrote attempt get specif charact string ?,0,0.5719,14,5,1,1,2014-06-16 22:51:52,1,0,0,0,0,2332553,24253314,1434217,1
48287286,24263296,669586,2015-05-06 20:35:10,88,30401,323.355856481481,TRUE,<CALL> color immut not creat new color chang alpha,0,-0.1941,18,6,1,1,2014-06-17 12:02:44,0,1,0,0,0,669586,24263007,2875074,1
37534710,24273334,1264587,2014-06-18 16:19:08,81,831,0.797546296296296,TRUE,<CALL> thought think separ represent best,0,0,1,1,0,0,2014-06-17 21:10:40,1,0,0,0,0,561309,24273200,1264587,1
37534710,24273334,1264587,2014-06-18 16:19:08,86,831,0.797546296296296,TRUE,thank maaartinus suggest implement class take care,0,0.7269,1,1,0,0,2014-06-17 21:10:40,1,0,0,0,0,561309,24273200,1264587,1
37534710,24273334,1264587,2014-06-18 16:19:08,88,831,0.797546296296296,TRUE,could pleas updat answer accept relev info ?,0,0.6326,20,7,0,0,2014-06-17 21:10:40,1,0,0,0,0,561309,24273200,1264587,1
37506883,24273397,1347784,2014-06-18 01:40:01,76,4284,0.184548611111111,FALSE,huge differ ran test check bomb version,1,0.4648,10,4,1,1,2014-06-17 21:14:16,0,0,0,0,1,3248291,24273264,1420213,0
37506883,24273397,1347784,2014-06-18 01:40:01,95,4284,0.184548611111111,FALSE,realli ? index queri queri list appli index ?,1,0,14,5,1,1,2014-06-17 21:14:16,0,0,0,0,1,3248291,24273264,1420213,0
37506883,24273397,1347784,2014-06-18 01:40:01,82,4284,0.184548611111111,FALSE,docu suggest not possibl <URL>,1,0,19,6,1,1,2014-06-17 21:14:16,0,0,0,0,1,3248291,24273264,1420213,0
40602038,24284212,2861476,2014-09-19 13:57:56,96,19351,93.1093518518519,TRUE,test code run box cmd window work,0,0.516,3,2,1,1,2014-06-18 11:20:28,0,1,0,0,0,2861476,24034608,2519402,1
40602038,24284212,2861476,2014-09-19 13:57:56,119,19351,93.1093518518519,TRUE,<CALL> ctrl not alway get correct handl when input follow oper anoth input,0,0,9,4,1,1,2014-06-18 11:20:28,0,1,0,0,0,2861476,24034608,2519402,1
40602038,24284212,2861476,2014-09-19 13:57:56,62,19351,93.1093518518519,TRUE,place echo input usual mitig problem,0,-0.4019,16,6,1,1,2014-06-18 11:20:28,0,1,0,0,0,2861476,24034608,2519402,1
40602038,24284212,2861476,2014-09-19 13:57:56,49,19351,93.1093518518519,TRUE,not not idea whi behav way,0,-0.5267,16,6,1,1,2014-06-18 11:20:28,0,1,0,0,0,2861476,24034608,2519402,1
37600323,24307804,901102,2014-06-20 10:37:38,212,95,0.881261574074074,FALSE,not told what mean use pyglet anim not way which doe not work not help littl detail code error inform essenti get ani use answer,1,-0.2635,15,5,1,1,2014-06-19 13:28:37,0,0,1,0,0,2096145,24287239,2096145,1
37604637,24327127,1338292,2014-06-20 12:46:50,44,84102,0.0188888888888889,TRUE,<CALL> result store res <CODE>,0,0,16,6,1,1,2014-06-20 12:19:38,0,1,0,0,0,1338292,24326677,3734231,1
60795818,24354303,1439313,2016-04-13 13:09:36,174,563,660.782627314815,FALSE,fiddl recent chang websit show result insid ifram part doe not work ifram tri code regular page work,3,0,18,6,1,1,2014-06-22 18:22:37,0,1,0,0,0,1439313,24007073,0,1
37662420,24357319,240443,2014-06-23 01:46:57,487,40583,0.0182986111111111,FALSE,hmm depend learn basic program rubi base mistak say former reduc <CODE> behind scene doe exact thing teach function languag would still first make unabstract version defin reduc oper onli use readi made one librari introduc idiom but agre least benefit also show explain idiom,1,0.4767,18,6,1,1,2014-06-23 01:20:36,0,0,1,0,0,184600,24357304,2447534,1
37668130,24360414,3624946,2014-06-23 07:22:40,85,14,0.00199074074074074,FALSE,thank but know need send form data type know possibl,1,0.2382,20,7,0,0,2014-06-23 07:19:48,1,0,0,0,0,1304880,24360337,3624946,1
37730225,24378885,2341847,2014-06-24 18:16:28,43,12580,0.536145833333333,FALSE,<CALL> correct sum,0,0.4588,1,1,0,0,2014-06-24 05:24:25,0,1,0,0,0,2341847,24375268,2736467,1
37731301,24378885,2341847,2014-06-24 18:48:10,81,12580,0.558159722222222,FALSE,<CALL> give exampl output origin post see how like,0,0.5859,15,5,1,1,2014-06-24 05:24:25,0,1,0,0,0,2341847,24375268,2736467,1
37747754,24388981,2020546,2014-06-25 07:40:14,20,10,0.724363425925926,TRUE,android studio,0,0,18,6,1,1,2014-06-24 14:17:09,1,0,0,0,0,209574,24388908,2020546,1
37802645,24431379,476786,2014-06-26 14:02:46,71,2521,0.0394560185185185,FALSE,recreat fix fiddl sandbox provid ?,1,0,15,5,1,1,2014-06-26 13:05:57,1,0,0,0,0,3304717,13178039,476786,1
37877831,24472928,139985,2014-06-29 04:06:53,133,251601,0.0242824074074074,TRUE,<CALL> becaus ungrammat difficult pars chang decid decid mean becom clear,0,0.101,20,7,0,0,2014-06-29 03:31:55,0,0,0,1,0,1250772,24472822,2334407,1
37936527,24490176,1075218,2014-07-01 07:23:48,87,92,0.788287037037037,FALSE,thank lot look past day work like charm,1,0.8264,1,1,0,0,2014-06-30 12:28:40,0,0,0,0,1,3790208,24479109,1172561,0
37984270,24518736,3610979,2014-07-02 12:08:19,119,12,0.652546296296296,FALSE,use apach jena zip modifi code accord suggest still get blank result,0,0,10,4,1,1,2014-07-01 20:28:39,1,0,0,0,0,757100,24516944,3610979,1
38017699,24542150,2711488,2014-07-03 08:15:14,543,12896,0.404166666666667,TRUE,<CALL> what make tricki call map <CODE> lambda express one line line breakpoint stop two complet unrel action insert line break right map <CODE> would allow set break point lambda express onli not unusu debugg show intermedi valu return <CODE> statement chang lambda int result return result <CODE> would allow inspect result <CODE> insert line break appropri when step line line,6,0.4019,18,6,1,1,2014-07-02 22:33:14,0,0,0,0,1,1497729,24541786,710099,0
38016981,24547546,1326910,2014-07-03 07:55:19,107,132,0.0193055555555556,FALSE,document regard view call open row rov form frantisek suggest use,0,0,20,7,0,0,2014-07-03 07:27:31,1,0,0,0,0,2782776,24423030,1326910,1
38043722,24562282,0,2014-07-03 19:55:08,81,,0.00113425925925926,FALSE,content submit form think option best,1,0.6369,3,2,1,1,2014-07-03 19:53:30,0,0,0,0,0,2768833,24562256,92621,0
38060710,24571364,1209018,2014-07-04 09:46:46,75,21394,0.00100694444444444,FALSE,well give exact reason issu ? would use,6,0.2732,15,5,1,1,2014-07-04 09:45:19,1,0,0,0,0,2281280,24571041,1209018,1
38150442,24618050,63743,2014-07-07 19:34:24,104,19766,0.0168981481481482,TRUE,sure use altern like sigwaitinfo <CODE> sigtimedwait <CODE> etc fit what,1,0.5859,16,6,1,1,2014-07-07 19:10:04,0,1,0,0,0,63743,24617673,1762571,1
38150442,24618050,63743,2014-07-07 19:34:24,83,19766,0.0168981481481482,TRUE,but far awar get pid siginfo struct onli way,1,0,16,6,1,1,2014-07-07 19:10:04,0,1,0,0,0,63743,24617673,1762571,1
38150442,24618050,63743,2014-07-07 19:34:24,137,19766,0.0168981481481482,TRUE,also sinc linux also signalfd <CODE> which similar captur send pid signalfd siginfo ssi uid <CODE> field,1,0,18,6,1,1,2014-07-07 19:10:04,0,1,0,0,0,63743,24617673,1762571,1
38177588,24630718,3178616,2014-07-08 13:21:20,98,12,0.0759143518518519,FALSE,also tri use ident would peopl agre not much help ?,0,0.0624,14,5,1,1,2014-07-08 11:32:01,1,0,0,0,0,3795635,24622373,3178616,1
38177588,24630718,3178616,2014-07-08 13:21:20,243,12,0.0759143518518519,FALSE,relat new technolog found plenti good exampl web need find where ident config file add email authent also need someth use product,0,0.4404,14,5,1,1,2014-07-08 11:32:01,1,0,0,0,0,3795635,24622373,3178616,1
38177588,24630718,3178616,2014-07-08 13:21:20,188,12,0.0759143518518519,FALSE,friend onli two book see got one apress doe not mention ident book think may written anoth book ident,0,0.4767,19,6,1,1,2014-07-08 11:32:01,1,0,0,0,0,3795635,24622373,3178616,1
38177588,24630718,3178616,2014-07-08 13:21:20,55,12,0.0759143518518519,FALSE,way appreci everyon tri help,0,0.6597,20,7,0,1,2014-07-08 11:32:01,1,0,0,0,0,3795635,24622373,3178616,1
41705329,24642842,656398,2014-10-24 01:35:46,106,1065,107.108356481481,TRUE,<CALL> use variabl instead string come order click handler set,1,0,16,6,1,1,2014-07-08 22:59:44,0,1,0,0,0,656398,24642449,3648646,1
41705329,24642842,656398,2014-10-24 01:35:46,57,1065,107.108356481481,TRUE,someth like <URL>,1,0.3612,19,6,1,1,2014-07-08 22:59:44,0,1,0,0,0,656398,24642449,3648646,1
38466725,24651691,869367,2014-07-16 16:34:59,21,506,7.23925925925926,TRUE,work beta,0,0,3,2,1,1,2014-07-09 10:50:27,0,0,0,0,1,266276,24110341,3718625,0
41108736,24651691,2099348,2014-10-06 09:27:44,64,120,88.9425578703704,TRUE,not work either releas version,0,0,12,4,1,1,2014-07-09 10:50:27,0,0,0,1,0,266276,24110341,3718625,1
41108736,24651691,2099348,2014-10-06 09:27:44,24,120,88.9425578703704,TRUE,but frankish answer,0,0,16,6,1,1,2014-07-09 10:50:27,0,0,0,1,0,266276,24110341,3718625,1
38269221,24681161,484441,2014-07-10 16:34:36,292,12468,0.0251851851851852,TRUE,xpcom compon code modul sandbox incl bootstrap <CODE> sdk main <CODE> not window not call alert <CODE> window alert <CODE> thing may prompter direct use anoth work around but get topic,1,0,18,6,1,1,2014-07-10 15:58:20,0,1,0,0,0,484441,24680750,3399738,1
38294617,24694485,1717031,2014-07-11 10:41:07,15,86,0.0491666666666667,TRUE,not usual,0,-0.5267,20,7,0,0,2014-07-11 09:30:19,1,0,0,0,0,3061436,24694201,1717031,1
38294817,24694485,1717031,2014-07-11 10:47:33,139,86,0.0536342592592593,TRUE,thank dan find how save file mayb find how use but main thing file,0,0.3919,20,7,0,0,2014-07-11 09:30:19,1,0,0,0,0,3061436,24694201,1717031,1
38359196,24700886,235026,2014-07-14 02:39:36,235,530,2.48144675925926,FALSE,howev follow use case not support refer extern variabl like case question not includ anoth logstash file not loop support whi led use templat engin,0,0.2589,9,4,1,1,2014-07-11 15:06:19,0,1,0,0,0,235026,23999969,203801,1
38359196,24700886,235026,2014-07-14 02:39:36,160,530,2.48144675925926,FALSE,case need featur make logstash conf file reusabl maintain let know suggest love tri,0,0.6369,14,5,1,1,2014-07-11 15:06:19,0,1,0,0,0,235026,23999969,203801,1
38359196,24700886,235026,2014-07-14 02:39:36,119,530,2.48144675925926,FALSE,rhubarb true logstash config file support els refer intern field quit use featur,0,0.802,18,6,1,1,2014-07-11 15:06:19,0,1,0,0,0,235026,23999969,203801,1
38334705,24708482,3295442,2014-07-12 19:14:41,46,672,0.776354166666667,TRUE,anoth question when segfault thrown ?,0,0,14,5,1,1,2014-07-12 00:36:44,0,1,0,0,0,3295442,24708231,3771450,1
38359606,24708482,3295442,2014-07-14 03:15:36,103,702,2.11032407407407,TRUE,also could past output code gave includ segment fault line,0,-0.4019,15,5,1,1,2014-07-12 00:36:44,0,1,0,0,0,3295442,24708231,3771450,1
38359606,24708482,3295442,2014-07-14 03:15:36,156,702,2.11032407407407,TRUE,segfault short segment fault extra line error occur when problem access memori illeg address,0,-0.8934,18,6,1,1,2014-07-12 00:36:44,0,1,0,0,0,3295442,24708231,3771450,1
38359606,24708482,3295442,2014-07-14 03:15:36,57,702,2.11032407407407,TRUE,see <URL>,0,0,19,6,1,1,2014-07-12 00:36:44,0,1,0,0,0,3295442,24708231,3771450,1
38703983,24709564,2768038,2014-07-23 13:26:25,28,532,11.3861226851852,FALSE,still not work,0,0,13,4,1,1,2014-07-12 04:10:24,1,0,0,0,0,3732880,24681118,2768038,1
39013015,24709564,2082172,2014-08-01 08:25:53,85,479,20.1774189814815,FALSE,alloc init creat anoth instanc control not work,0,0.2732,18,6,1,1,2014-07-12 04:10:24,0,0,0,1,0,3732880,24681118,2768038,1
38340360,24719023,418974,2014-07-13 03:00:04,75,472,0.0231712962962963,TRUE,think right approach use javascript possibl,1,0,1,1,0,1,2014-07-13 02:26:42,0,0,1,0,0,2998107,24718947,2540041,1
38340360,24719023,418974,2014-07-13 03:00:04,66,472,0.0231712962962963,TRUE,not think yet way achiev use pure css,1,0,18,6,1,1,2014-07-13 02:26:42,0,0,1,0,0,2998107,24718947,2540041,1
38411341,24753765,1393543,2014-07-15 11:27:50,89,2489,0.109201388888889,TRUE,advic context great struggl moment ago,2,0.4019,1,1,0,1,2014-07-15 08:50:35,1,0,0,0,0,280222,24751952,1393543,1
38411341,24753765,1393543,2014-07-15 11:27:50,139,2489,0.109201388888889,TRUE,problem inde grave not idea how solv fluentli realli dislik asp net ident full half ass idea,2,-0.7178,9,4,1,1,2014-07-15 08:50:35,1,0,0,0,0,280222,24751952,1393543,1
38523871,24762909,1443051,2014-07-18 02:27:16,19,494,2.43556712962963,FALSE,not work ?,1,0,13,4,1,1,2014-07-15 16:00:03,0,0,0,1,0,1851893,24685845,196963,1
38849273,24873899,3767885,2014-07-28 05:04:30,23,11,6.36688657407407,FALSE,mean import pygam ?,0,0,14,5,1,1,2014-07-21 20:16:11,1,0,0,0,0,3075926,24810338,3767885,1
39592087,24873899,3075926,2014-08-19 14:56:06,110,,28.7777199074074,FALSE,what happen when command which python print homebrew instal python,0,0,15,5,1,1,2014-07-21 20:16:11,0,1,0,0,0,3075926,24810338,3767885,1
39592087,24873899,3075926,2014-08-19 14:56:06,215,,28.7777199074074,FALSE,doe launch interpret file name command python get prompt type import pygam hope succeed mean pygam success instal,0,0.8442,16,6,1,1,2014-07-21 20:16:11,0,1,0,0,0,3075926,24810338,3767885,1
38664495,24889874,1438393,2014-07-22 14:54:40,29,36696,0.0250578703703704,TRUE,<CALL> see what mean,0,0,1,1,0,1,2014-07-22 14:18:35,0,1,0,0,0,1438393,24889801,407503,1
38664495,24889874,1438393,2014-07-22 14:54:40,60,36696,0.0250578703703704,TRUE,okay assum part alway start <CODE> ?,0,0.2263,14,5,1,1,2014-07-22 14:18:35,0,1,0,0,0,1438393,24889801,407503,1
58773336,24893498,5473,2016-02-21 21:35:32,222,2147,579.187847222222,FALSE,get onli distinct user return use linq group identifi sid replac return user distinct list <CODE> return user group user user sid select group group first list <CODE>,1,0,16,6,1,1,2014-07-22 17:05:02,0,0,0,0,1,2594742,10606334,113879,0
38722152,24919809,1792449,2014-07-23 21:06:53,456,35,0.0477546296296296,TRUE,dialog box where set return type store procedur noth drop down list associ tri click get column inform creat new complex type button bottom dialog ? effect creat complex type which associ right away well use later return type code,1,0.7791,18,6,1,1,2014-07-23 19:58:07,0,1,0,0,0,1792449,24919046,2295558,1
38786235,24955216,3874186,2014-07-25 12:11:32,77,9,0.0112615740740741,FALSE,given valu but still unabl see activ ?,0,0.2144,13,4,1,1,2014-07-25 11:55:19,1,0,0,0,0,681929,24954960,3874186,1
44232849,24964658,264419,2015-01-13 07:57:20,45,3360,171.4428125,TRUE,what need submit multipart form data ?,1,0,14,5,1,1,2014-07-25 21:19:41,0,0,0,0,1,454252,24710503,1393856,0
38843374,24981308,1384767,2014-07-27 21:12:43,226,441,0.332546296296296,FALSE,drop store last found prime replac total found interlock increment ref total count not realli see though how race condit could affect perform much onli write valu,0,0.34,18,6,1,1,2014-07-27 13:13:51,1,0,0,0,0,2517530,24980817,1384767,1
38846940,24986419,1470649,2014-07-28 01:50:31,36,1495,0.126469907407407,TRUE,<CALL> glad could help,0,0.8271,20,7,0,0,2014-07-27 22:48:24,0,1,0,0,0,1470649,24986394,1288449,1
38855195,24986419,1288449,2014-07-28 09:21:11,221,2316,0.43943287037037,TRUE,not help but feel like huge gap need fill contract framework like defin contract buddi class but requir contract class acknowledg buddi class,0,0.8326,9,4,1,1,2014-07-27 22:48:24,1,0,0,0,0,1470649,24986394,1288449,1
38855195,24986419,1288449,2014-07-28 09:21:11,106,2316,0.43943287037037,TRUE,ani idea whi noth similar class like cultur info <CODE> not defin contract alreadi ?,0,0.3612,14,5,1,1,2014-07-27 22:48:24,1,0,0,0,0,1470649,24986394,1288449,1
38924240,24987358,3171509,2014-07-30 03:50:02,91,53,2.10017361111111,TRUE,figur how use code get work but heavili modifi,0,0,9,4,1,1,2014-07-28 01:25:47,1,0,0,0,0,3589481,24877673,3171509,1
38988499,25006061,1768015,2014-07-31 15:19:45,31,23,2.65092592592593,TRUE,standard joomla version,0,0,3,2,1,1,2014-07-28 23:42:25,1,0,0,0,0,3295190,25001384,1768015,1
39013190,25006061,1768015,2014-08-01 08:32:09,273,25,3.36787037037037,TRUE,found way inject code later stage dom tab creat work insight dom element not avail root caus problem mark correct answer thank veri much help,0,0.636,2,2,1,1,2014-07-28 23:42:25,1,0,0,0,0,3295190,25001384,1768015,1
38967522,25037481,842655,2014-07-31 05:43:34,183,393,0.697291666666667,FALSE,think not right solut not good creat custom abstract one section repres section becaus collect view alreadi abstract,0,-0.3873,9,4,1,1,2014-07-30 12:59:28,1,0,0,0,0,1266706,25034252,842655,1
38967522,25037481,842655,2014-07-31 05:43:34,140,393,0.697291666666667,FALSE,magic valu like not cute even creat constant code like not clean not easi support,0,0.1022,9,4,1,1,2014-07-30 12:59:28,1,0,0,0,0,1266706,25034252,842655,1
38995744,25060237,0,2014-07-31 18:37:09,21,,0.210833333333333,TRUE,yes correct,0,0.4574,20,7,0,0,2014-07-31 13:33:33,0,0,0,0,0,2017486,25059945,0,0
39014317,25060237,2017486,2014-08-01 09:05:06,380,118,0.813576388888889,TRUE,also code but not sure work without tri use featur android name android hardwar telephoni android requir fals use featur android name android hardwar camera android requir fals use featur android name android hardwar camera front android requir fals,0,-0.3491,5,3,1,1,2014-07-31 13:33:33,0,1,0,0,0,2017486,25059945,0,1
39032137,25085684,422289,2014-08-01 17:48:11,166,8680,0.00872685185185185,TRUE,not need array set line initi direct var requir file client databs one client databs two dat etc,1,0,5,3,1,1,2014-08-01 17:35:37,0,0,0,0,1,3300036,25085285,1696153,0
39049202,25095145,848164,2014-08-02 12:44:57,24,74765,0.00261574074074074,TRUE,creat loop,1,0.2732,10,4,1,1,2014-08-02 12:41:11,0,0,0,0,1,1875256,25095105,3902058,0
